tissue	ontologyId	gencodeId	geneSymbol	mean_tpm	freq	freq_log
Brain Nucleus accumbens basal ganglia	UBERON:0001882	ENSG00000243646.10	IL10RB	0.420989263157895	0.00909259042704399	-0.0616577005339373
Bladder	UBERON:0001255	ENSG00000243646.10	IL10RB	0.897979220779221	0.0193946924092438	-0.110320778699888
Cervix Endocervix	UBERON:0000458	ENSG00000243646.10	IL10RB	1.03598739130435	0.0223754139619927	-0.122660717453195
Spleen	UBERON:0002106	ENSG00000243646.10	IL10RB	1.85162173285199	0.0399916090884297	-0.185727385661072
Brain Substantia nigra	UBERON:0002038	ENSG00000243646.10	IL10RB	0.437583661202186	0.0094509987714	-0.0635609672862074
Brain Hypothalamus	UBERON:0001898	ENSG00000243646.10	IL10RB	0.324209688715953	0.00700233039166122	-0.0501223248782602
Brain Caudate basal ganglia	UBERON:0001873	ENSG00000243646.10	IL10RB	0.376562766666667	0.00813306016806981	-0.0564595898053775
Breast Mammary Tissue	UBERON:0008367	ENSG00000243646.10	IL10RB	1.03004418287938	0.0222470516383899	-0.122141698144393
Minor Salivary Gland	UBERON:0006330	ENSG00000243646.10	IL10RB	0.893479613259669	0.0192975091985585	-0.10990783559081
Heart Atrial Appendage	UBERON:0006631	ENSG00000243646.10	IL10RB	0.31586967462039	0.00682220149298599	-0.0490894709352827
Adrenal Gland	UBERON:0002369	ENSG00000243646.10	IL10RB	0.482665661016949	0.0104246866913078	-0.0686345960412197
Colon Transverse	UBERON:0001157	ENSG00000243646.10	IL10RB	1.04087279749478	0.0224809297113165	-0.123086563237691
Stomach	UBERON:0000945	ENSG00000243646.10	IL10RB	0.900548771498771	0.0194501899582766	-0.110556279058241
Artery Tibial	UBERON:0007610	ENSG00000243646.10	IL10RB	0.934995528219971	0.020194176272931	-0.113691534089458
Brain Cerebellar Hemisphere	UBERON:0002037	ENSG00000243646.10	IL10RB	0.329855740072202	0.00712427467149235	-0.0508177443603129
Artery Aorta	UBERON:0001496	ENSG00000243646.10	IL10RB	0.995128877118644	0.0214929455299918	-0.119070767298784
Heart Left Ventricle	UBERON:0006566	ENSG00000243646.10	IL10RB	0.156108938053097	0.00337166469536594	-0.0276892002478999
Brain Anterior cingulate cortex BA24	UBERON:0009835	ENSG00000243646.10	IL10RB	0.322556566523605	0.00696662600597659	-0.0499181336931769
Cells EBV-transformed lymphocytes	EFO:0000572	ENSG00000243646.10	IL10RB	1.84750819571865	0.0399027642849322	-0.185442809754672
Colon Sigmoid	UBERON:0001159	ENSG00000243646.10	IL10RB	0.730534701670644	0.015778200102321	-0.0944470995758548
Fallopian Tube	UBERON:0003889	ENSG00000243646.10	IL10RB	1.07761206896552	0.023274430109796	-0.126266351607427
Cells Cultured fibroblasts	EFO:0002009	ENSG00000243646.10	IL10RB	1.77786093558282	0.0383985121193766	-0.180580744732995
Brain Hippocampus	UBERON:0001954	ENSG00000243646.10	IL10RB	0.35108737254902	0.0075828387136276	-0.0534062837468564
Pancreas	UBERON:0001150	ENSG00000243646.10	IL10RB	0.464975801104972	0.010042618394162	-0.0666600961990888
Lung	UBERON:0008952	ENSG00000243646.10	IL10RB	1.52359966887417	0.0329069384333844	-0.162081953149733
Brain Amygdala	UBERON:0001876	ENSG00000159128.15	IFNGR2	21.5624283425414	0.00781120792456698	-0.0546803193886347
Brain Cortex	UBERON:0001870	ENSG00000159128.15	IFNGR2	26.392744	0.00956103866451476	-0.0641413458589208
Kidney Medulla	UBERON:0001293	ENSG00000159128.15	IFNGR2	42.1650909090909	0.0152747309819168	-0.0921480104002385
Uterus	UBERON:0000995	ENSG00000159128.15	IFNGR2	52.8106901960784	0.0191312070796586	-0.109199558048044
Skin Not Sun Exposed Suprapubic	UBERON:0036149	ENSG00000159128.15	IFNGR2	57.917733640553	0.0209812852615247	-0.116965485750891
Whole Blood	UBERON:0013756	ENSG00000159128.15	IFNGR2	182.227622166874	0.0660138006597598	-0.258845956456631
Kidney Cortex	UBERON:0001225	ENSG00000159128.15	IFNGR2	35.4071964423077	0.0128266153071076	-0.08061163018964
Brain Frontal Cortex BA9	UBERON:0009834	ENSG00000159128.15	IFNGR2	30.2051328996283	0.010942115132862	-0.0712765500647252
Vagina	UBERON:0000996	ENSG00000159128.15	IFNGR2	77.9918658823529	0.0282533428588868	-0.145375728374687
Prostate	UBERON:0002367	ENSG00000159128.15	IFNGR2	63.8659216312057	0.0231360765694097	-0.125714775910175
Esophagus Mucosa	UBERON:0006920	ENSG00000159128.15	IFNGR2	64.4194558631922	0.0233365999478865	-0.126513818037519
Liver	UBERON:0001114	ENSG00000159128.15	IFNGR2	19.9022247709924	0.007209782375994	-0.051303575426356
Pituitary	UBERON:0000007	ENSG00000159128.15	IFNGR2	49.1264987220447	0.0177965714263627	-0.10343824439675
Thyroid	UBERON:0002046	ENSG00000159128.15	IFNGR2	80.2303764619883	0.0290642659748318	-0.148361734494058
Esophagus Muscularis	UBERON:0004648	ENSG00000159128.15	IFNGR2	38.4829891265597	0.0139408523405198	-0.0859389059174224
Brain Spinal cord cervical c-1	UBERON:0006469	ENSG00000159128.15	IFNGR2	28.3079512254902	0.0102548418679054	-0.0677593900698254
Brain Putamen basal ganglia	UBERON:0001874	ENSG00000159128.15	IFNGR2	20.4094872440945	0.00739354334144674	-0.0523427257257365
Adipose Visceral Omentum	UBERON:0010414	ENSG00000159128.15	IFNGR2	79.8447681431005	0.0289245754581411	-0.147849714658107
Nerve Tibial	UBERON:0001323	ENSG00000159128.15	IFNGR2	138.249705223881	0.0500823550974196	-0.216333426467901
Ovary	UBERON:0000992	ENSG00000159128.15	IFNGR2	55.3731715025907	0.0200594918706852	-0.113126931205036
Cervix Ectocervix	UBERON:0012249	ENSG00000159128.15	IFNGR2	67.9233791666667	0.0246059316317014	-0.131515014883465
Testis	UBERON:0000473	ENSG00000159128.15	IFNGR2	45.4811801932367	0.0164760178909514	-0.0975955040163932
Skin Sun Exposed Lower leg	UBERON:0004264	ENSG00000159128.15	IFNGR2	60.3030515915119	0.0218453908337335	-0.120510694315923
Adipose Subcutaneous	UBERON:0002190	ENSG00000159128.15	IFNGR2	86.4039890756302	0.0313007196341696	-0.156430365857359
Small Intestine Terminal Ileum	UBERON:0001211	ENSG00000159128.15	IFNGR2	56.2989236714976	0.0203948549644461	-0.114530386496304
Artery Coronary	UBERON:0001621	ENSG00000159128.15	IFNGR2	67.6802302238806	0.0245178484659944	-0.131171072992971
Brain Cerebellum	UBERON:0002037	ENSG00000159128.15	IFNGR2	16.5531187969925	0.00599653483686089	-0.0442643526818829
Esophagus Gastroesophageal Junction	UBERON:0004550	ENSG00000159128.15	IFNGR2	40.5861228287841	0.0147027338123217	-0.0895068876449423
Muscle Skeletal	UBERON:0011907	ENSG00000159128.15	IFNGR2	15.7855106968215	0.00571846103275286	-0.0426034344784126
Brain Nucleus accumbens basal ganglia	UBERON:0001882	ENSG00000159128.15	IFNGR2	26.5889600350877	0.00963211990934749	-0.0645152738861644
Bladder	UBERON:0001255	ENSG00000159128.15	IFNGR2	55.0998441558442	0.0199604762726742	-0.112711021868893
Cervix Endocervix	UBERON:0000458	ENSG00000159128.15	IFNGR2	66.9096782608696	0.0242387082177744	-0.130078079033089
Spleen	UBERON:0002106	ENSG00000159128.15	IFNGR2	95.3205693140794	0.0345308410802406	-0.167680753046799
Brain Substantia nigra	UBERON:0002038	ENSG00000159128.15	IFNGR2	18.2639566666667	0.00661630317245612	-0.0479004400519337
Brain Hypothalamus	UBERON:0001898	ENSG00000159128.15	IFNGR2	23.5969727237354	0.00854824222055632	-0.0587277618234111
Brain Caudate basal ganglia	UBERON:0001873	ENSG00000159128.15	IFNGR2	24.1144898333333	0.00873571803187831	-0.0597423350991729
Breast Mammary Tissue	UBERON:0008367	ENSG00000159128.15	IFNGR2	78.0355645914397	0.028269173158577	-0.145434337454908
Minor Salivary Gland	UBERON:0006330	ENSG00000159128.15	IFNGR2	68.7225077348066	0.0248954240443851	-0.132642211877576
Heart Atrial Appendage	UBERON:0006631	ENSG00000159128.15	IFNGR2	28.2175321041215	0.0102220866259564	-0.0675901384140937
Adrenal Gland	UBERON:0002369	ENSG00000159128.15	IFNGR2	38.1103854237288	0.01380587287763	-0.0853006083747076
Colon Transverse	UBERON:0001157	ENSG00000159128.15	IFNGR2	47.1351964509395	0.0170752020224548	-0.100264792998653
Stomach	UBERON:0000945	ENSG00000159128.15	IFNGR2	32.5689552088452	0.0117984336912683	-0.0755720453360533
Artery Tibial	UBERON:0007610	ENSG00000159128.15	IFNGR2	45.9824642547033	0.0166576131162749	-0.0984077562258278
Brain Cerebellar Hemisphere	UBERON:0002037	ENSG00000159128.15	IFNGR2	18.2317584476534	0.00660463904170435	-0.0478328074987295
Artery Aorta	UBERON:0001496	ENSG00000159128.15	IFNGR2	59.8538404661017	0.0216826595565848	-0.119846877781046
Heart Left Ventricle	UBERON:0006566	ENSG00000159128.15	IFNGR2	16.4529624557522	0.00596025218845212	-0.0440487127986448
Brain Anterior cingulate cortex BA24	UBERON:0009835	ENSG00000159128.15	IFNGR2	23.4991672532189	0.00851281119886303	-0.058535355238254
Cells EBV-transformed lymphocytes	EFO:0000572	ENSG00000159128.15	IFNGR2	85.9150737003058	0.0311236050905984	-0.155800005495403
Colon Sigmoid	UBERON:0001159	ENSG00000159128.15	IFNGR2	41.8690047732697	0.0151674707821962	-0.0916551399760571
Fallopian Tube	UBERON:0003889	ENSG00000159128.15	IFNGR2	52.5065551724138	0.0190210310888449	-0.108729173173056
Cells Cultured fibroblasts	EFO:0002009	ENSG00000159128.15	IFNGR2	68.9489728527607	0.024977463325671	-0.132960762700849
Brain Hippocampus	UBERON:0001954	ENSG00000159128.15	IFNGR2	21.5179602745098	0.00779509891681141	-0.0545907688952586
Pancreas	UBERON:0001150	ENSG00000159128.15	IFNGR2	14.8269793093923	0.00537122333528715	-0.0405018898969974
Lung	UBERON:0008952	ENSG00000159128.15	IFNGR2	86.2494541390729	0.0312447377891806	-0.156231280072129
Brain Amygdala	UBERON:0001876	ENSG00000160224.17	AIRE	0.677869005524862	0.0201348365506068	-0.113442939604838
Brain Cortex	UBERON:0001870	ENSG00000160224.17	AIRE	1.74361577777778	0.0517908598954627	-0.221206980668682
Kidney Medulla	UBERON:0001293	ENSG00000160224.17	AIRE	1.37879727272727	0.0409546055307405	-0.188793789330635
Uterus	UBERON:0000995	ENSG00000160224.17	AIRE	0.347449673202614	0.0103203455571473	-0.0680974060071396
Skin Not Sun Exposed Suprapubic	UBERON:0036149	ENSG00000160224.17	AIRE	1.02126225806452	0.0303346936854137	-0.152974445977166
Whole Blood	UBERON:0013756	ENSG00000160224.17	AIRE	0.122647322540473	0.0036430103347326	-0.0295107633141834
Kidney Cortex	UBERON:0001225	ENSG00000160224.17	AIRE	0.524043173076923	0.0155657266365134	-0.0934797108038359
Brain Frontal Cortex BA9	UBERON:0009834	ENSG00000160224.17	AIRE	1.61557602230483	0.0479876773817095	-0.210243237932659
Vagina	UBERON:0000996	ENSG00000160224.17	AIRE	0.404652941176471	0.0120194621142207	-0.0766659450373329
Prostate	UBERON:0002367	ENSG00000160224.17	AIRE	0.489743758865248	0.0145469264062257	-0.0887819550313162
Esophagus Mucosa	UBERON:0006920	ENSG00000160224.17	AIRE	0.116772361563518	0.00346850555866514	-0.0283427894226915
Liver	UBERON:0001114	ENSG00000160224.17	AIRE	0.0232271755725191	0.000689919999104851	-0.00724504536370652
Pituitary	UBERON:0000007	ENSG00000160224.17	AIRE	0.607888434504792	0.0180561939991359	-0.104569962390092
Thyroid	UBERON:0002046	ENSG00000160224.17	AIRE	0.356191315789474	0.0105799997723949	-0.0694314240640778
Esophagus Muscularis	UBERON:0004648	ENSG00000160224.17	AIRE	0.0818205704099822	0.00243032768610924	-0.0211065050836079
Brain Spinal cord cervical c-1	UBERON:0006469	ENSG00000160224.17	AIRE	0.968535735294118	0.0287685505084708	-0.147276671922094
Brain Putamen basal ganglia	UBERON:0001874	ENSG00000160224.17	AIRE	0.803866141732283	0.0238773468626348	-0.12865624628355
Adipose Visceral Omentum	UBERON:0010414	ENSG00000160224.17	AIRE	0.297112385008518	0.00882517014430461	-0.0602243747834178
Nerve Tibial	UBERON:0001323	ENSG00000160224.17	AIRE	0.942242925373134	0.0279875715495563	-0.144389837353031
Ovary	UBERON:0000992	ENSG00000160224.17	AIRE	0.0381651295336788	0.00113362410558713	-0.0110923326962171
Cervix Ectocervix	UBERON:0012249	ENSG00000160224.17	AIRE	0.784097083333333	0.0232901437948178	-0.126328922376073
Testis	UBERON:0000473	ENSG00000160224.17	AIRE	0.623379830917874	0.0185163370830885	-0.106562583826019
Skin Sun Exposed Lower leg	UBERON:0004264	ENSG00000160224.17	AIRE	0.739681564986737	0.0219708635283794	-0.121021330159887
Adipose Subcutaneous	UBERON:0002190	ENSG00000160224.17	AIRE	0.319638669467787	0.0094942714780183	-0.0637894179543862
Small Intestine Terminal Ileum	UBERON:0001211	ENSG00000160224.17	AIRE	1.24487975845411	0.0369768351367896	-0.175907473618495
Artery Coronary	UBERON:0001621	ENSG00000160224.17	AIRE	0.245651492537313	0.00729662015867165	-0.0517954663076427
Brain Cerebellum	UBERON:0002037	ENSG00000160224.17	AIRE	0.198568834586466	0.00589811747676423	-0.0436786843066363
Esophagus Gastroesophageal Junction	UBERON:0004550	ENSG00000160224.17	AIRE	0.0993854342431762	0.00295205925877672	-0.0248092908177387
Muscle Skeletal	UBERON:0011907	ENSG00000160224.17	AIRE	0.0447398166259169	0.00132891294295048	-0.0126984777102535
Brain Nucleus accumbens basal ganglia	UBERON:0001882	ENSG00000160224.17	AIRE	1.41469778947368	0.0420209635304128	-0.192151232682775
Bladder	UBERON:0001255	ENSG00000160224.17	AIRE	0.16338038961039	0.00485291024308236	-0.0373040012689354
Cervix Endocervix	UBERON:0000458	ENSG00000160224.17	AIRE	1.38974391304348	0.0412797550976165	-0.189821724836928
Spleen	UBERON:0002106	ENSG00000160224.17	AIRE	0.211473176895307	0.00628141693589853	-0.0459466443534808
Brain Substantia nigra	UBERON:0002038	ENSG00000160224.17	AIRE	1.24629092896175	0.0370187513289813	-0.176046372226868
Brain Hypothalamus	UBERON:0001898	ENSG00000160224.17	AIRE	5.74894171206226	0.170761608464032	-0.435432613704582
Brain Caudate basal ganglia	UBERON:0001873	ENSG00000160224.17	AIRE	1.0333389	0.0306934078462166	-0.154262838102078
Breast Mammary Tissue	UBERON:0008367	ENSG00000160224.17	AIRE	0.284028754863813	0.00843654527385749	-0.0581204735239602
Minor Salivary Gland	UBERON:0006330	ENSG00000160224.17	AIRE	0.118312596685083	0.00351425537488251	-0.0286501962536152
Heart Atrial Appendage	UBERON:0006631	ENSG00000160224.17	AIRE	0.324869587852495	0.00964964616815346	-0.064607355520546
Adrenal Gland	UBERON:0002369	ENSG00000160224.17	AIRE	0.0757653220338983	0.00225046780856346	-0.0197941231902891
Colon Transverse	UBERON:0001157	ENSG00000160224.17	AIRE	0.351308016701461	0.0104349504661669	-0.0686873564333806
Stomach	UBERON:0000945	ENSG00000160224.17	AIRE	0.160030663390663	0.00475341286324383	-0.0366812341636893
Artery Tibial	UBERON:0007610	ENSG00000160224.17	AIRE	0.084926975397974	0.00252259766184706	-0.0217722229772483
Brain Cerebellar Hemisphere	UBERON:0002037	ENSG00000160224.17	AIRE	0.116292166064982	0.0034542422455522	-0.0282467724292166
Artery Aorta	UBERON:0001496	ENSG00000160224.17	AIRE	0.109178601694915	0.00324294706209325	-0.0268142390689147
Heart Left Ventricle	UBERON:0006566	ENSG00000160224.17	AIRE	0.116587057522124	0.00346300144716981	-0.0283057471907469
Brain Anterior cingulate cortex BA24	UBERON:0009835	ENSG00000160224.17	AIRE	2.1341669527897	0.0633914553046358	-0.252270594378468
Cells EBV-transformed lymphocytes	EFO:0000572	ENSG00000160224.17	AIRE	0.0621507339449541	0.00184607182107842	-0.0167647792933786
Colon Sigmoid	UBERON:0001159	ENSG00000160224.17	AIRE	0.267133245823389	0.00793469563890502	-0.0553652068746355
Fallopian Tube	UBERON:0003889	ENSG00000160224.17	AIRE	0.14979275862069	0.00444931496603361	-0.0347589430693031
Cells Cultured fibroblasts	EFO:0002009	ENSG00000160224.17	AIRE	0.0369978374233129	0.001098951867061	-0.0108023189077504
Brain Hippocampus	UBERON:0001954	ENSG00000160224.17	AIRE	1.08823466666667	0.0323239843737534	-0.160044164764418
Pancreas	UBERON:0001150	ENSG00000160224.17	AIRE	0.0258481767955801	0.000767771959874783	-0.0079441629628532
Lung	UBERON:0008952	ENSG00000160224.17	AIRE	0.0914839072847682	0.00271735911389463	-0.0231616252048692
Brain Amygdala	UBERON:0001876	ENSG00000160255.18	ITGB2	6.71374270718232	0.00367210315574627	-0.0297042949505117
Brain Cortex	UBERON:0001870	ENSG00000160255.18	ITGB2	3.5376252962963	0.00193491552788883	-0.0174403876195205
Kidney Medulla	UBERON:0001293	ENSG00000160255.18	ITGB2	5.17333181818182	0.00282957046818985	-0.023952883372684
Uterus	UBERON:0000995	ENSG00000160255.18	ITGB2	10.8228221568627	0.0059195773698298	-0.0438065898464911
Skin Not Sun Exposed Suprapubic	UBERON:0036149	ENSG00000160255.18	ITGB2	8.55662291858679	0.00468007241151193	-0.0362202664768353
Whole Blood	UBERON:0013756	ENSG00000160255.18	ITGB2	662.103270734745	0.362139512331025	-0.530672903878645
Kidney Cortex	UBERON:0001225	ENSG00000160255.18	ITGB2	9.98114990384615	0.00545922202539578	-0.0410374573568041
Brain Frontal Cortex BA9	UBERON:0009834	ENSG00000160255.18	ITGB2	4.82181182156134	0.00263730547603918	-0.0225930565077221
Vagina	UBERON:0000996	ENSG00000160255.18	ITGB2	10.3427001764706	0.00565697310925022	-0.0422335694576116
Prostate	UBERON:0002367	ENSG00000160255.18	ITGB2	12.5720204609929	0.00687630700526115	-0.0494004232180488
Esophagus Mucosa	UBERON:0006920	ENSG00000160255.18	ITGB2	8.65706488599348	0.0047350094684666	-0.0365657174915666
Liver	UBERON:0001114	ENSG00000160255.18	ITGB2	7.59656549618321	0.00415496591811975	-0.0328697178308453
Pituitary	UBERON:0000007	ENSG00000160255.18	ITGB2	8.38714019169329	0.00458737328921695	-0.0356352477347498
Thyroid	UBERON:0002046	ENSG00000160255.18	ITGB2	14.3440269298246	0.00784551163969529	-0.054870855269395
Esophagus Muscularis	UBERON:0004648	ENSG00000160255.18	ITGB2	12.8882050445633	0.00704924517965454	-0.0503902285813068
Brain Spinal cord cervical c-1	UBERON:0006469	ENSG00000160255.18	ITGB2	28.5252029901961	0.0156019514728415	-0.0936449362957074
Brain Putamen basal ganglia	UBERON:0001874	ENSG00000160255.18	ITGB2	6.39911720472441	0.00350001772577917	-0.0285546218106745
Adipose Visceral Omentum	UBERON:0010414	ENSG00000160255.18	ITGB2	47.1119317035775	0.0257680224916775	-0.136010692546348
Nerve Tibial	UBERON:0001323	ENSG00000160255.18	ITGB2	25.3702092537313	0.0138763175066131	-0.0856339667722838
Ovary	UBERON:0000992	ENSG00000160255.18	ITGB2	9.04599637305699	0.00494773679557837	-0.037894792952014
Cervix Ectocervix	UBERON:0012249	ENSG00000160255.18	ITGB2	12.4113479166667	0.00678842664064262	-0.0488950483964426
Testis	UBERON:0000473	ENSG00000160255.18	ITGB2	3.16675637681159	0.00173206758017837	-0.0158887565909878
Skin Sun Exposed Lower leg	UBERON:0004264	ENSG00000160255.18	ITGB2	10.0393433687003	0.00549105112806693	-0.0412306662587793
Adipose Subcutaneous	UBERON:0002190	ENSG00000160255.18	ITGB2	52.8013240056022	0.0288798539004375	-0.147685587379998
Small Intestine Terminal Ileum	UBERON:0001211	ENSG00000160255.18	ITGB2	40.4025522222222	0.0220983058163234	-0.121538923434171
Artery Coronary	UBERON:0001621	ENSG00000160255.18	ITGB2	53.2221106343284	0.0291100044996834	-0.148529173174891
Brain Cerebellum	UBERON:0002037	ENSG00000160255.18	ITGB2	1.60365560150376	0.000877124586367057	-0.00890713930438655
Esophagus Gastroesophageal Junction	UBERON:0004550	ENSG00000160255.18	ITGB2	11.8078825558313	0.00645835932162895	-0.0469820877666469
Muscle Skeletal	UBERON:0011907	ENSG00000160255.18	ITGB2	1.91490253056235	0.00104736209475261	-0.0103678624986347
Brain Nucleus accumbens basal ganglia	UBERON:0001882	ENSG00000160255.18	ITGB2	6.15076249122807	0.00336417931686923	-0.027638515022386
Bladder	UBERON:0001255	ENSG00000160255.18	ITGB2	21.5018645454545	0.0117605139332082	-0.0753837780344945
Cervix Endocervix	UBERON:0000458	ENSG00000160255.18	ITGB2	14.0041847826087	0.00765963388481619	-0.0538358045380149
Spleen	UBERON:0002106	ENSG00000160255.18	ITGB2	210.759229602888	0.115275438139664	-0.35929543618063
Brain Substantia nigra	UBERON:0002038	ENSG00000160255.18	ITGB2	13.3276892896175	0.00728962250025663	-0.0517558836826145
Brain Hypothalamus	UBERON:0001898	ENSG00000160255.18	ITGB2	8.49200544747082	0.00464472967796519	-0.0359975358775828
Brain Caudate basal ganglia	UBERON:0001873	ENSG00000160255.18	ITGB2	8.17123073333333	0.00446928091690264	-0.0348860517802991
