Adipose Subcutaneous	Adipose Visceral Omentum	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex BA24	Brain Caudate basal ganglia	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex BA9	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens basal ganglia	Brain Putamen basal ganglia	Brain Spinal cord cervical c-1	Brain Substantia nigra	Breast Mammary Tissue	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
Salmonella infection	96.8884356998864	96.2054439085815	64.4820864879178	169.118485524386	151.131868615057	189.325902363492	122.260521468732	46.8823087678892	56.188443336953	45.8023837360107	72.282657704899	66.3732465116104	60.7717164416183	70.6218021865902	46.6462123338846	56.0771708990046	49.8531795658423	41.1919277946431	75.1351783803843	53.2735123999824	87.6135502661229	103.194813468876	108.302370436529	146.054606312985	99.5900582901124	135.785555840932	101.340136085253	143.871174348947	132.16281893782	85.7295472660272	80.9104420983936	48.6995698304757	63.2783888134356	32.4495562550967	118.853215706734	69.4527253852981	123.650040947114	111.48730290793	102.964096185155	25.4094664536599	63.7700266157281	89.3269983583981	87.0646095026496	85.2836403144141	83.6729370030848	89.6326956432227	77.517822475652	69.4065471000912	85.0097136486296	132.062865375226	106.69101468533	104.407987109084
Selenocompound metabolism	21.661887587741	26.4155007626015	39.9043638305085	31.5615805907278	35.7133309218613	26.1902385392015	29.119016065699	9.52622575560611	11.3822669553143	10.7101362235294	22.0313339180293	21.2924049314463	12.7461687494553	14.7928978482397	10.3193148327566	12.3523933348592	11.3348345118679	9.40345786012043	17.8696896741638	11.3570567052395	21.6881842343786	21.2080388970588	24.0579178516624	20.8684450708971	21.7493603131524	24.4758915880893	16.4044353056141	25.7508236164412	27.5338314604462	13.9389589332653	8.25845996356064	18.8042008597285	21.4620917112299	33.268092350696	55.3332137865212	19.7054687422814	11.0954218243923	30.0272877427568	29.2720349984761	11.2611643158921	21.0378727776734	24.9131676387151	16.4384585199241	17.1810640989234	24.6217093577721	22.1728837269059	20.9468340757335	22.6563256294402	29.0168851092191	26.4686593694733	20.5759223044983	11.6695052736063
Serotonergic synapse	35.8023314520808	36.3578730647664	21.9735057339588	49.0263347835956	38.0142000906183	47.8538800724881	34.0218086317254	20.1554644662589	25.2914538638105	24.1616720360119	36.5879419523595	34.2676233237111	25.422486994709	31.9574140447424	19.8870511137955	26.0277852584769	26.9779841889098	21.0599514812992	24.2852969866071	19.0350184162763	32.3704283119094	32.3954219308036	28.3063197864907	28.3551482230225	22.8411362349016	30.0244712389224	24.3062649160947	28.7502598648778	41.0055161791872	15.9063585547722	10.3838211717762	15.7991158791209	21.8954893100649	28.9189804198473	42.9964973879494	25.116703965075	12.4142645064181	36.1018934247068	35.6165173700037	6.9675525081393	35.4662121730945	29.8117528299139	40.002833182878	36.9971337941692	24.7717657638889	27.7500272347215	20.8781541161372	15.4756081064527	37.6843449105837	33.1950642985528	36.2240097652311	36.4976901278687
Shigellosis	85.808245749916	82.8646909022828	53.6278488934237	136.089022501525	123.459500333284	157.280882811867	103.782777597403	30.7343286453039	33.7885920964807	30.3994889393333	49.1933315663538	45.9254340890226	35.5659863601482	41.4422159220818	31.1273507604706	33.8419830823346	33.0464599983158	27.5642723968504	46.6079383121569	33.9147113331148	80.5306079037354	89.716402325	96.7236448556522	119.705654463198	82.410479948476	109.219220670769	76.954333830684	116.75084697811	108.913913517241	72.2977786036442	69.2848732142478	40.3202872938461	52.4109539309091	34.9864368734351	100.767459248013	59.9896747874033	91.2431804113447	89.9511642247164	96.8405272978238	25.9705867534807	51.822522766262	78.692100164539	71.6693739154531	72.9374127648276	74.6271127513044	84.512295826426	65.4887323190172	51.1126977218358	76.5725723843275	115.527194200523	90.650236932	93.0663657326526
Signaling pathways regulating pluripotency of stem cells	24.0841062683947	26.0978169320009	15.8721464351874	30.0940091298639	26.8661063064957	34.6065316226738	27.5547334068045	11.4763094058828	12.4957522229946	11.9180102631455	19.1722948489856	19.451020145081	13.7806789449661	14.4155835936436	10.3455492844518	11.279114736395	12.3188512942921	9.92456390650992	11.4952159876415	10.0437008747018	24.2443233927495	25.4333036326291	28.3909499173301	21.1396744846886	18.6403228301332	21.5219997925768	19.7737617487498	21.6936954930833	28.1115674259349	11.7110854093978	7.31654633943039	11.0250584134615	17.0492338412292	10.4411070169874	28.2786042049482	15.9048233993464	10.6347313208099	27.4299045638007	28.5231184134861	7.03110326569917	20.8420718332358	24.3617483233443	28.7138658801194	27.5690631560317	18.9824756613595	19.1901593829766	14.7762039780946	15.6675004769681	30.764261166399	28.6532793224708	26.7359824047225	11.8901200775262
Small cell lung cancer	48.9379100389721	49.5394814606326	26.0862013198231	113.196576347412	91.7230938595068	94.8792285245076	44.5348911208357	9.54223325426375	10.291179334764	10.7337778771739	18.3431917379532	18.6727178677672	12.1743368091787	12.7609423428156	10.019802986786	11.1285426336491	10.2203256254767	9.64947324289627	14.6055121403453	11.6412588827512	43.2829364836745	39.2893534963768	45.3789089603025	44.7804604519041	32.8904789255242	48.4513227578487	28.4175876308242	52.0760051362086	51.7222859857571	26.3848872474771	15.0152150976337	22.0510173860786	28.3477400592885	19.856874854381	70.4163975741434	25.9031457206342	18.4017483281067	56.9679679033095	43.4251425287227	10.7206303086716	28.3088588484512	35.8240518605458	37.1292862387297	37.2501911120401	32.6141220951481	33.9261207667556	29.2007169362248	23.7134833931947	41.7706860796466	46.7425379362035	40.7410866630435	21.8887762534517
Sphingolipid metabolism	51.3857722202699	45.6999241567291	47.6949170064715	60.4764603593991	53.7488368697422	49.5804939852651	46.2607246540732	20.7020263164239	23.1867240850566	26.5624176012121	40.4826491132261	39.5254052638414	26.9128053441077	30.9340460973302	22.5966027971479	25.8142810201627	26.9389576497608	23.6596668911954	44.6693663877005	27.466165822156	44.7154072882915	52.1070473712121	59.903657715415	35.0077437392059	33.2559644813057	34.3607775181593	29.8542503683743	31.9685308296872	51.8181544702194	28.7879047004536	20.6072842855994	29.1501398811189	33.1184119834711	19.4991300846634	56.7504783085491	38.2386637609242	23.6251793256279	57.1012253039349	46.5566548252473	14.0656298468106	38.3693526825443	42.9426087433914	51.0802560885351	56.0606445080781	35.5031562924901	48.7698681332458	31.8871851391557	31.8337765353535	56.2590632567783	53.1616508496732	46.4250047497326	45.6601257980301
Sphingolipid signaling pathway	38.1318866192283	34.6024391144145	33.3813633387097	43.7429260307887	39.7541000987	38.761616585827	34.2161579461667	20.2930179664944	23.0646508362176	21.1489694763441	33.4212002690113	32.4312728465317	24.6949850540621	28.3369074967022	20.6602434101834	21.4685748842099	22.6063592560838	19.0565991764034	30.1947341939437	21.9512399396263	33.657753156301	36.9607390793011	36.879149684432	28.1820300546616	26.6410525195299	29.2307036342352	31.7271917847011	29.2890816425162	35.1626558982202	17.236914983906	13.4108751320297	24.0059962616315	26.3119911143695	19.4677185699335	49.079475917806	27.0410898908394	17.7801047973026	42.2304231688734	32.7621342800435	10.5502776688647	26.4642789925796	29.9062075408945	38.0015950190773	39.9438533169333	31.6110861726664	45.9262522187609	22.4947522008005	25.3286745496338	36.1986244143794	37.7477475242463	37.2037130877609	63.251927934359
Spinocerebellar ataxia	46.303026768947	42.8502357514936	44.1582918663165	50.1071106030676	47.7553957189405	52.8560914058009	46.8950981205414	24.88574631624	31.7230675403494	27.7877953622066	54.2828183912137	53.3115019384729	35.0504686609285	40.9571415749516	25.3872582098868	29.0627057554667	31.3970607931801	24.8866196509371	28.2885852413007	25.7547004117602	48.3636895728065	46.3767469248826	51.0444377342315	47.8481841431645	43.0861555658796	46.5046709556845	44.3001753683993	47.5081105911225	51.9439572292375	32.7284390110293	28.5935823061822	29.4004573699892	39.6014927400768	24.4227773841522	50.4049819128346	45.3552459010972	71.0798108260443	50.1251753923691	50.7951357231993	31.1513658658859	42.3705885245016	45.4737208233443	46.9622120147768	49.4912359802182	43.2713714319249	48.7791707316825	40.1603469988234	49.0102103444581	51.1625315739025	54.1021318512381	45.9125618314002	28.0562873435006
Spliceosome	54.6120627223595	54.9745990124261	46.1023489577268	63.7536131110419	60.747907846137	61.0507789314719	59.1217591963331	24.6027912528437	27.0859536089371	27.315639802549	69.5637079244001	63.8614857428129	30.8535679130719	34.670472661054	24.9493258016148	30.9298284220645	28.9149588158927	24.3570684207967	37.1047377505767	28.4744442867245	57.44324492607	68.1928284779412	80.173857314578	57.0306201538678	48.9970451539973	54.8779252224493	51.4353776046177	53.068665922722	76.9170269513185	27.808603330356	20.037745187012	34.3531760933258	47.5993687486631	24.2794890909295	67.8816951492014	45.3761680331492	33.3284024395225	69.9755290158033	87.4161283565986	23.7548209519012	62.0437552454426	60.5972277142261	53.6492486737147	52.9259505749727	55.2211023796533	69.4973213905288	43.9156548618297	62.0818229141802	72.8192774861541	82.629757325644	65.3090212245675	36.8220472248187
Staphylococcus aureus infection	83.3752799927054	84.4197480687465	33.9282971532486	54.3180985948535	75.5001771991604	41.9114354961107	74.2277126907468	5.6287643663674	3.76962917605508	5.44255702152778	4.5263524232852	4.11303472196115	3.41330961882716	4.01584324078377	5.40129043178105	7.71273727099546	4.28589977046784	4.0414306906168	23.197546786152	10.4054216729281	87.4920787220331	234.000294331597	42.173907201087	30.7896308388027	44.9825063913535	39.9413534165633	412.063096028603	35.0124948458853	57.5233366020115	26.3350824272415	8.85544710430494	40.9621278375401	38.8849815625	164.348757784272	113.170449492274	153.201313033494	6.11241929069886	74.344300787158	44.8454967389896	15.5842064206377	22.1825761651358	45.4916941252955	378.130453759441	404.046120358781	217.33852391254	128.824533538282	30.8853603027744	9.19754957226248	43.4039257928241	32.73327708878	247.111049814338	122.577951379592
Starch and sucrose metabolism	30.9311962834578	27.7788294567481	19.9467157937853	32.0968767178672	30.1695934121061	33.5110907858981	33.1243062806638	12.3592190684469	16.2562482224607	12.8203180583333	26.7969191526274	27.4652757393484	19.4407410257202	20.191210145601	11.5701115250545	14.8916957674016	13.938530588694	11.1174586603237	12.8640937758715	13.3463616499696	26.1446903539775	21.6875523148148	20.6513408937198	28.4019512383983	23.5425480468569	29.2295200055142	23.2840241512848	35.4979624504852	23.9345574808429	20.9174192329477	20.2242039675516	14.4266718936966	17.8083359343434	21.8302565924512	23.336827843543	24.3538696362799	119.724942651453	21.6364110609453	18.7579563816926	155.288350362185	22.0296597923323	24.8254819818755	19.502792869517	21.3878013118921	25.6358481025228	25.0729425742078	14.7670231442806	22.386616592861	23.0827610380117	24.0575235530138	24.0767752908497	45.0835626995987
Steroid biosynthesis	25.7905411162465	22.9758907504259	119.867186820339	18.1292489978814	17.1318052723881	17.79776026411	19.0416886233766	14.186667941989	16.8180239806867	12.1010299166667	21.4971257021661	21.2195036879699	18.4491548981481	21.2922372936803	17.7679223039216	21.1561946400778	12.9015362157895	11.3527298149606	64.843641497549	19.0536097786885	25.0126594951362	33.737056375	24.1794720434783	16.7712543902148	22.7617622296451	14.8331690545906	56.6421465236156	14.7166125659537	21.9038680862069	11.5826183036876	7.60713688827434	15.7962692596154	19.9040405454545	52.5713944255725	39.7944520703642	29.3032270359116	12.0372863551345	27.1913715843284	32.0862919300518	721.484502820442	33.7910143434505	29.3131148652482	49.4832023056836	45.849348846817	24.939917352657	29.2324118501805	23.5254878095823	30.8795884939614	19.289071254386	23.5756646960784	39.6136377470588	10.4610851158157
Steroid hormone biosynthesis	11.4927067588882	9.53325091757306	274.314002997653	7.00313045306388	7.18130320206659	5.78513730535456	8.89985361238761	3.11117394135147	3.30258555298778	3.11113622615385	4.32954289308525	4.25940977270098	3.44648833447293	3.85446056105233	2.81066660935143	3.00017217779108	2.93033022186235	2.82271804482132	3.78810865233786	2.91475442034468	9.82888698593236	9.22546291666667	7.62561284949833	5.89167629998164	18.367521772282	4.63410801565184	10.9036058013029	4.22977370739065	7.00190919363395	3.79976478191223	1.84106953301566	14.3312325266272	14.0838488391608	91.0670576376982	8.65624711309221	8.0932136719082	3.04281932913297	8.6889875761194	8.58115106815464	3.68607295665108	4.5035258451708	7.80809828914348	10.8852916020324	11.5592888261579	24.251137982906	5.01974085531797	7.41077868266868	5.64739370642884	6.85398966351777	7.2410744032177	10.7210634325792	4.27522048778619
Sulfur cycle	41.891462184874	43.3981756132879	113.078094084746	37.4288622669492	37.1176559701493	30.8025785021708	27.1239320779221	19.7718608839779	21.2005901287554	24.4888615833333	25.3013023465704	20.1406744172932	18.9925981111111	27.5743989033457	25.9461289803922	25.1795852140078	25.2935947719298	21.8212583661417	71.8547906372549	27.9210295081967	43.0048221108949	42.9587775	38.5692452173913	22.2982274582339	38.6907468997912	19.6511453225806	27.0758147801303	18.673686087344	35.4873427586207	11.441743318872	5.64121363938053	17.7647205769231	20.2357695454545	29.1473726335878	107.776149751656	46.7554327624309	4.24321901589242	46.4734108358209	48.9519207253886	24.0709087845304	18.7837773642173	25.8789974822695	32.5955454147465	34.914094801061	40.7591493236715	19.4915773465704	30.6276246191646	17.113000615942	35.4420032017544	33.8817880718954	37.6364666470588	15.6381449315068
Sulfur metabolism	45.2577191470588	49.9916798875639	56.4280125423729	44.5305550741525	41.6966628283582	43.3418906613603	44.6201797012987	17.1634068950276	16.2491389184549	20.3332235666667	15.706205765343	14.8483861503759	16.329536162963	18.6009368773234	15.8764911058824	15.8432645214008	17.8002546526316	17.8682048897638	27.9686558039216	18.6081952240437	45.048142077821	43.3623914166667	39.3359266086957	51.3949511408115	149.401912373695	41.0620939156328	46.360250271987	38.4749538520499	51.5601637241379	16.9728240195228	14.3393785309735	31.4102731826923	39.240036	77.8070116030534	69.4325925844371	42.5816667071823	24.6755321919315	46.2515693164179	48.2949148186529	19.3067960662983	21.6172258402556	41.7659723617021	33.3328950107527	34.5932227374005	59.8993263816425	34.9916285812274	49.7706424864865	19.3913033719807	69.2843651359649	38.3862274183007	44.7898232	34.361444494396
Sulfur relay system	22.1070568732493	22.6615431899489	35.5042996525424	20.7520265704449	20.8012004850746	19.9303868361071	23.1717901785714	13.3505010497238	14.2245250053648	14.6880313791667	17.0696736687726	17.3017479417293	14.9980330324074	16.9765648001859	12.7140332794118	13.8828667071984	13.9565317631579	13.8155973523622	16.9460596936275	15.3016122882514	21.918271276751	25.6982823958333	24.1581589130435	22.2201835859189	38.801640026096	21.5425043486352	28.4273830618893	22.0973846969697	25.2134915517241	12.9506522722343	12.7536122262168	21.8935104206731	23.79697625	54.3110854866412	20.7404633567881	17.1963262638122	15.8774612072127	27.379232869403	32.3898804533679	13.3353213052486	16.2814318769968	23.614619339539	22.3797332853303	23.2068575862069	29.1195544202899	17.2704665523466	23.5989644226044	24.4140915821256	21.3103947642544	24.7357177287582	27.43565075	9.04858250778331
Synaptic vesicle cycle	33.4481237224377	31.3609689184467	38.2703685567145	38.9372121591156	36.7392660017222	37.829881282979	32.9364363086913	57.8979132752515	82.7747100088038	48.8029076568376	136.593247483569	124.662388823019	92.156092719848	112.669025174912	57.3851103780794	55.0275119230769	56.1391734385965	43.6346235912578	37.3589940152086	46.731662920695	31.6077314766038	40.1527493803419	40.0603807413601	31.5189314971544	28.4900503168995	31.6706090879303	35.8683887409171	31.077583203757	37.6045546330681	20.1100707475388	14.9163403256183	32.2797522978304	37.6104196270396	14.2282592934038	44.7660197924096	30.1497251699958	20.8055032463482	38.3826408966705	36.5163653567158	12.1907624698966	53.7879349135742	39.707503738407	37.7582582468786	41.1293085397538	29.5488964040629	46.641227803388	25.8632381610282	36.6157915387712	38.2593083614485	39.8076331146305	39.7160742269985	47.1248337412587
