Adipose Subcutaneous	Adipose Visceral Omentum	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex BA24	Brain Caudate basal ganglia	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex BA9	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens basal ganglia	Brain Putamen basal ganglia	Brain Spinal cord cervical c-1	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV-transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
Systemic lupus erythematosus	0.021147266940923	0.0477968325105832	0.0733896532686206	0.026849405332573	0.0301871058377431	0.0108816746755774	0.0206830942597188	0.00653140163792153	0.0039643461330003	0.00573590128963681	0.00237596796818572	0.00263109704482562	0.00383625549244124	0.0040227855491203	0.0048698820064795	0.00671168678604677	0.00494146707000005	0.00418658305462589	0.01329246764094	0.00904875115891902	0.0185978923548031	0.0013031590731293	0.0184098509656452	0.00667407696619667	0.0116366201990086	0.021971297442308	0.0185872407462829	0.0168675613764149	0.00429931101134848	0.0203831734013525	0.0297760290030235	0.0109592246869596	0.00440164830840919	0.0181490822825588	0.00624637453458794	0.101952894541822	0.0462676879886883	0.0137577595901982	0.00122328872325583	0.0279640428644518	0.034776948772654	0.00629613230332138	0.0191308466460096	0.011683265175798	0.00321913431237989	0.0035568610485895	0.0272341306736013	0.11266648148875	0.0107091098912874	0.00799514897081617	0.03129401055139	0.0135121088428747	0.00692902992545154	0.00848494967874966
T cell receptor signaling pathway	0.0234717420460349	0.0316954229335654	0.0146449467918823	0.0230764685455311	0.0233190817870499	0.0185292075934934	0.0223676930353204	0.00386335143225404	0.00348296947009577	0.00493640267426831	0.00818928532311233	0.00887578721783086	0.00456994986664808	0.00446025934086714	0.00420232212855101	0.00493944435571787	0.00388277244728203	0.00409754129063353	0.00915710936203369	0.00553460624610391	0.0234974888840159	0.0129225858759461	0.0726506021528392	0.0204977682837879	0.0205802206913695	0.0188448577509477	0.02016691125522	0.0174670277235778	0.0165058996630848	0.0171177870829033	0.025156099974887	0.00893657888260262	0.0044645885474046	0.00995770244177962	0.0112662042942005	0.00875330939450636	0.0431280923128599	0.016265283168479	0.00983718274258125	0.0258823515484963	0.0192070660759853	0.00547240032572864	0.0159801602921244	0.0201193918827376	0.0209854208310831	0.020123326910146	0.0470129485316183	0.0677555687690398	0.0153709798484895	0.0238513393178169	0.0260702975969581	0.0201152652200325	0.0212280919802473	0.0455128358582275
TGF-beta signaling pathway	0.0221905994206055	0.0208488993795288	0.0125982891938952	0.0624703197512717	0.04083741637662	0.036398550010051	0.0235590170393231	0.00353652816954039	0.00276422465349516	0.00323574424351026	0.00139126896020916	0.00204269075782761	0.00321952978269993	0.00243926960705627	0.00292636671395622	0.00424700398330845	0.0029382830469011	0.00277207486590228	0.00657309164027331	0.00512759421770275	0.01445113492565	0.0414530896083699	0.047262963690956	0.0313073170598252	0.0360197646279075	0.0172430869695651	0.0134231355929088	0.0163720997678579	0.022694126443726	0.0141959859796228	0.0193789302177989	0.0103533300911033	0.0045137601617267	0.0128647869863853	0.0177491226736615	0.00357238498313555	0.0413395330056547	0.0101480571054521	0.0021747158870168	0.0159484410309989	0.0115037873719907	0.0032079779551968	0.0111883001506908	0.0200155776559409	0.0132975768618846	0.0158171013659865	0.0214990371377782	0.0503326439628566	0.00903374935945492	0.00625648584307023	0.0147318689882239	0.0310903219138318	0.0294561139728236	0.10798692883727
TNF signaling pathway	0.0251631369463644	0.0367936471764268	0.0183125330243539	0.0224400483449077	0.0237548275398302	0.0205693418665379	0.0215840019746784	0.00401641314263752	0.00389306238632312	0.0049400122104526	0.00735864451923473	0.0077558225634524	0.00480674401551991	0.00498035459864609	0.00411199215204057	0.00501169720623831	0.00440499302836261	0.00422682214823915	0.00716638981048886	0.00524828970982727	0.0233527353977824	0.0221166422549215	0.0496532938441792	0.0268692477553393	0.0212295459903225	0.0199935991088484	0.0182445823636332	0.018894970844956	0.0238899981435984	0.0188851139263232	0.0310860625844484	0.00911218625050982	0.00476768736479178	0.0108450013908579	0.0117500057614349	0.0125897220936162	0.0490546261683322	0.0181848716377642	0.00757284099050758	0.0256637447061887	0.0288160294544484	0.00586292333358383	0.0143456314206877	0.0210855697066017	0.0303593195108981	0.0294535422305095	0.0263864607412249	0.037543061389066	0.0152591560296237	0.010276016606758	0.0231781333050416	0.0234872806964273	0.0301909426204627	0.0434606800117486
Th1 and Th2 cell differentiation	0.0260535808816387	0.0259139864141496	0.0139912219453591	0.0220176518471912	0.0216682111666148	0.0204568940439215	0.0223867892342953	0.00500421768548742	0.0047866459661028	0.00605777824374531	0.00927058022844801	0.00952965369488235	0.00582148024180616	0.0062377156399509	0.0053916667626539	0.00628423239591741	0.00532743412461113	0.00537769437056593	0.0110159444952508	0.00650759527610996	0.0250553532984737	0.0257247703706076	0.0683214935336089	0.0218544609926191	0.022818192752878	0.0182252379604539	0.0169736009248424	0.0178025651652306	0.0159182221172511	0.0178396784535204	0.0234111581856798	0.00974620654749251	0.00551027747962886	0.010157737064894	0.0121695306939004	0.00965480668955326	0.0401358909414535	0.0176159208831511	0.0108437205383857	0.0304679504281378	0.0208902983086417	0.00575899583108446	0.0134699501737158	0.0203241604083974	0.0214025489569256	0.0214669812198317	0.0256779343538603	0.0538221564891235	0.014700168566392	0.017412199412547	0.0252048768308591	0.0229193890447927	0.0224898243377643	0.0551127663855996
Th17 cell differentiation	0.0242345577433544	0.0238081686138765	0.0132646395508549	0.0240943734014844	0.0222599422840222	0.0205331309617554	0.0217307907072459	0.00553851031396218	0.00542378283179717	0.00639877691797147	0.0106297798231237	0.0111149982986493	0.00651329297679006	0.00666354884370994	0.00580265648676284	0.00658715166383301	0.00578406833395977	0.00566019615994688	0.01054146001804	0.00667839607868097	0.023317803750401	0.0255270594261389	0.0617619502827071	0.0221784505501524	0.0228687438382261	0.0170543098132064	0.0168934236168584	0.0165255487024377	0.0181891295351442	0.0163406922154965	0.021802136541291	0.00917063676551435	0.00507087044822434	0.0105572213948175	0.0123637342754696	0.0111353441501419	0.0390300535669447	0.0165298829201442	0.00933522809951802	0.0276892247847108	0.019304644841471	0.00525207387146044	0.0141292380562851	0.0202165233035234	0.0226818323579354	0.0229782946029998	0.02941311991363	0.0554285783102519	0.013631367500359	0.0207019564853179	0.0240249109036747	0.0223117492319473	0.0224010342830552	0.0609210096507227
Thyroid cancer	0.0382555768175845	0.039682769915381	0.00875999696588483	0.0737649153941846	0.0437175679851308	0.0648170982973	0.0223171140410079	0.00553155706085338	0.00521254085931196	0.0068352252802138	0.00193297314113547	0.00243381054026816	0.00544024039311667	0.00613914082442164	0.00515727763490139	0.00656252259839697	0.00553229674616942	0.00601558510652704	0.00675112968801719	0.00722079644455896	0.028339462722934	0.043361831808694	0.0222690374132379	0.0199901106037113	0.0197733343369761	0.0127561901614951	0.0130091846553276	0.014104844614516	0.0185927984244994	0.013624680974186	0.0282108668768426	0.0100925787352818	0.00859056695293322	0.0200089664752383	0.0181046790315536	0.012187755675398	0.0328535750741401	0.0115928625067402	0.0299731015360721	0.0261590247503675	0.0295557746469785	0.00457748453945002	0.0132167366497711	0.0131632264354621	0.0252544956364309	0.0249579625998439	0.0143480438694491	0.00829451830847393	0.0148007711312861	0.00836060037072826	0.0200867115605896	0.0225269588741031	0.0233755974897107	0.0118055288232119
Thyroid hormone signaling pathway	0.0207806887561259	0.0165310853649502	0.0151473604170736	0.0214737594142949	0.0188385239082531	0.0188126009445674	0.022307739332086	0.00672614867836175	0.00685089981889309	0.00689111148311336	0.0100028735102555	0.00802737536042136	0.00732287405150901	0.0099837119804474	0.00636702557386793	0.0109895245975766	0.00638050197377983	0.00678619251312817	0.0116368783431859	0.00836230305025543	0.0160512336373149	0.088183215314958	0.202168064384949	0.0174842330022155	0.015187575887325	0.0158064079342587	0.0144896056595442	0.0139789280136177	0.0129447065589764	0.0146223686257774	0.0147644524722086	0.00778568597496282	0.00481029766470941	0.0158168676718389	0.0161223470821124	0.00819026599216811	0.0277564516157241	0.0133719500066584	0.00740166648217479	0.0187248983374255	0.014844252264487	0.00503669587394048	0.0151356597604629	0.0167319943094086	0.0129363106489419	0.013831917812401	0.0174457107875799	0.0285635043599377	0.0116385520888822	0.0105011206852816	0.0180411880623137	0.0159306240041657	0.0161203689021633	0.0173616990489672
Tight junction	0.0134619133841546	0.0161290898400903	0.00728717311890639	0.0102041564239643	0.0149263820785595	0.00520751140802907	0.00959973395018426	0.00402374384857586	0.00272787880470916	0.0032983593270122	0.00320336359815051	0.00312230112478539	0.00285849832078687	0.00283133687385276	0.0037484587585692	0.00510444667227342	0.00304801249109499	0.00260251162869863	0.012002433406761	0.00607565576949052	0.00792921379139051	0.000372532697357308	0.104828362092853	0.00671488367488169	0.00661705192428492	0.00639038816504771	0.0102186868154628	0.00530791660032386	0.00532249097875299	0.00554189748297916	0.0108438507225507	0.00325088914145407	0.00196652250950815	0.00549146257082479	0.00305932482534129	0.00493666033873564	0.0403097367455513	0.00744935738989158	0.00116853444752882	0.0114210185706057	0.00348229574368775	0.00178953907938022	0.00585731705208495	0.0087425206653761	0.00383696180053768	0.00407147717484981	0.0420925817561128	0.144304042305833	0.00636638311085517	0.00397279299119764	0.008427266189513	0.00534376358624181	0.00644405352310985	0.374665262707246
Toll-like receptor signaling pathway	0.0254780997214566	0.0242559532322069	0.0182093360360953	0.0223637714981206	0.0214034350681264	0.0213936037201862	0.024658194763474	0.00454052267182535	0.00464419621217747	0.00508411277475638	0.0108995241811088	0.0114137656595917	0.00594393005184262	0.00626713532240636	0.00483160411052938	0.00592526435853919	0.00467022673483859	0.004595758093225	0.00854099560442171	0.00586126716222315	0.0232602902154273	0.0348478124019932	0.0669251423025341	0.0238717381598002	0.0232185666558075	0.017994666735122	0.0183770441059891	0.0184450594467453	0.0202348585013999	0.0183459302097103	0.025486145077103	0.00835222359452215	0.0049404679375623	0.0121592274050788	0.0144902096627578	0.0108331197273779	0.0398577868097313	0.017807827378101	0.00835304278614163	0.0268375196646885	0.0228433291872283	0.00676886676157399	0.0142226082139153	0.0215629212962782	0.0235413135695778	0.0238848613687717	0.0302578219287611	0.0446075802435313	0.0151775988773307	0.0117864815199542	0.0244548215835737	0.0241104456684349	0.024073211458692	0.0370887625676316
Toxoplasmosis	0.0270048511397881	0.0301508085801652	0.0156868093922477	0.0259226373533839	0.0248204607742254	0.0192967947322893	0.0244340168849711	0.0048984455706205	0.00454717531389894	0.00512561491060715	0.00888513877804708	0.00931749883936797	0.00528146240388784	0.00548084427026964	0.00492780726720051	0.00609632907972249	0.004894056480622	0.00455021282449483	0.0113654828441495	0.00659328218034009	0.0226877963892369	0.0252056538608355	0.0574796648330356	0.0223916629773783	0.023685925067545	0.0168689689679623	0.0174675445674224	0.0175274484376876	0.0168539502326031	0.0166147868569306	0.0235858555549973	0.00899647814081011	0.00509470293146638	0.0116519610465289	0.0133213106946784	0.0103254455079962	0.0446084800311293	0.0159434970577358	0.00585022342353827	0.0265057569568435	0.019426692054383	0.00572032808853821	0.0166574014623469	0.019249162869618	0.0176786955755658	0.0184751480060516	0.0299334441698858	0.0604796744154008	0.0139576990335728	0.0133436478028487	0.0207779146821433	0.021334865703398	0.0222931421640463	0.0687253408155402
Transcriptional misregulation in cancer	0.0326450128722632	0.0353271740721794	0.0114878929765242	0.0474738253209701	0.0342042673619458	0.0413120183588788	0.0215684593618876	0.00494250599617431	0.00422237264806926	0.00560465278767305	0.00502278437628024	0.00525721725377173	0.00450827668000244	0.00494666458448956	0.00485433568243598	0.00600232665705377	0.00462798038921886	0.00469253162203169	0.00942667511637791	0.00713960955103112	0.0232826686108313	0.028893601681551	0.0369379105905685	0.0190527516572094	0.0196819724246994	0.0148492913293863	0.0140767389399706	0.0152594132634971	0.01578853570856	0.0149540139860196	0.0254761837748094	0.00934580429694892	0.00656170149645844	0.014044115884908	0.013449626119619	0.0091544167051336	0.0410216300486293	0.0130136980578896	0.0182513210267429	0.0247661159164618	0.0226420277454925	0.00489216963031764	0.010495308958603	0.0141779827469747	0.0200034358722229	0.0202506915881648	0.0171610126137889	0.037754271059779	0.0131278052980667	0.00807791217478816	0.0182302854840912	0.0206691841957933	0.0202763797537342	0.0991134376890297
Tuberculosis	0.0257144420508825	0.0310874918539936	0.0139132644449378	0.0246863210380247	0.0251640152781842	0.0165067628008956	0.019136763529686	0.00441605951333681	0.00371309921233428	0.00466334057345055	0.00422872470934589	0.00416252325553386	0.00399591348029399	0.00435981516142617	0.00448177647911261	0.00565883173464133	0.0042420066507205	0.00395492917888164	0.0121821352411579	0.00655002063906025	0.0187681539627012	0.0225546403686603	0.0599319348192646	0.0282428986887704	0.0175577153660884	0.0147332523884339	0.0175003431598127	0.0144263085823919	0.0260889540897065	0.0136615560586684	0.0197978323387853	0.00828968658954015	0.00428942419028888	0.0105508550988226	0.0100492384296527	0.00722235570840111	0.0435960388652387	0.0163454257559434	0.0046749807923912	0.0247005869145885	0.0133689952477077	0.00471798071431635	0.011806265372003	0.0155863019480748	0.0280723283647532	0.0300638623356876	0.0278797382543886	0.0686270878344172	0.011631923274188	0.010166441321046	0.0167403785019247	0.0165048629249023	0.0313967203331097	0.10763669457943
Type I diabetes mellitus	0.0130069060690455	0.0222648935615217	0.0214473093911815	0.0174075995106685	0.0235721367903225	0.0149264241391681	0.0169500673117561	0.0033090063846545	0.00254773795284956	0.00555590027825487	0.00106688091791808	0.00131090297634186	0.00286350887684362	0.00300318167327472	0.00285969216830604	0.00289525827386008	0.00342702689339016	0.00390171980451842	0.00696560446722922	0.00366389819574177	0.0140955244654673	0.0263131588100149	0.049083919786072	0.0305604418127976	0.024976503504261	0.00987896682507399	0.0182183406724741	0.00991026060041524	0.0142249928307862	0.010095256910442	0.0276880752311743	0.00662363688793249	0.00336502680367611	0.0108980103782425	0.00805939101439455	0.0139528125676464	0.0681330174282553	0.0112288361463924	0.00165824808667977	0.0152682464690302	0.0310137142106654	0.00286664565304039	0.00941877957963042	0.0204683647814397	0.0119450804829795	0.00881458752019273	0.031235771519595	0.154726191956991	0.0123760961915239	0.00623917720031854	0.0234513013959276	0.0256052986268957	0.0231530670452961	0.0915076009674284
Type II diabetes mellitus	0.027786539357987	0.0610026049676326	0.0125392180797061	0.0195854609867523	0.0207156457921771	0.0115885701579407	0.023990865384587	0.00318551456342374	0.00290982664188654	0.00405258456201393	0.0124716503652335	0.0137184208844015	0.00384933328537832	0.00336026866946617	0.00339604402285688	0.00413125765646937	0.00352708463023721	0.00350696579341583	0.00573876116138961	0.00488946227898669	0.0282771199945748	0.0113059256453483	0.0418092623096961	0.0247016639018412	0.0303478070510747	0.0215748716664867	0.018227798028733	0.0208598302809946	0.0153548933657497	0.018760834251383	0.0437092362546316	0.00813377539760004	0.00478477134951856	0.0176434848641788	0.0224658863063358	0.0165101664395842	0.0497116964461487	0.0153020167062257	0.00592333500301748	0.020941409773271	0.0256963121050547	0.00535806709396318	0.0289989576641594	0.0238639653114054	0.019077723129192	0.0192622855014995	0.0280914439579948	0.0399623464270052	0.0231759210692683	0.0157163787256789	0.0238915172610491	0.0212226230809185	0.0220898510753012	0.0213007433191736
Ubiquitin mediated proteolysis	0.0230744210259848	0.0484383506051074	0.00789252295048001	0.0168732343681993	0.0191067800267083	0.0167754867869233	0.0177904203137734	0.00863106112561546	0.0196888637772523	0.0118579526005506	0.0110158379010538	0.0117214997215252	0.0168592278689218	0.0163619746963424	0.0114651906100823	0.0476246597984717	0.0146468431888041	0.00932725055094106	0.012726384288675	0.013793473038546	0.021123604422282	0.0113281208859917	0.0396323740110751	0.0215838610744543	0.0314278157603799	0.0182109746423252	0.0158182848432144	0.017067570208681	0.0102478410628764	0.0153927210844232	0.0325265078583238	0.00866123204745258	0.00445396115822671	0.0159346158282054	0.0254082779126098	0.011700787614165	0.0380175235233952	0.00984226271663232	0.00303381935366925	0.0218631755718353	0.0171915590743839	0.00312146817415644	0.0239997637770517	0.0164571780098381	0.0188649792653721	0.0168866152819171	0.0288059811957416	0.027434565117147	0.0178607404995494	0.025922718417275	0.0165773817379784	0.0175252784460962	0.0169735790359009	0.0234314251434153
